inst,rule,tp,sl,period,days,win,tp20,ge18,exp_pips
USDCHF,buy,30.0,75.0,A 2021-23,759,0.7208552631578947,14.429512516469039,0.5335968379446641,0.6898026315789474
USDCHF,buy,30.0,75.0,B 2024-26,684,0.6902971453602978,13.798245614035087,0.5175438596491229,-2.518799737168723
USDCHF,buy,30.0,100.0,A 2021-23,759,0.7706578947368421,15.425559947299078,0.616600790513834,0.18552631578947368
USDCHF,buy,30.0,100.0,B 2024-26,684,0.7515514346207198,15.024853801169591,0.6111111111111112,-2.2983134993064174
USDCHF,buy,30.0,150.0,A 2021-23,759,0.833421052631579,16.665349143610012,0.7180500658761528,0.015789473684210527
USDCHF,buy,30.0,150.0,B 2024-26,684,0.8266773746075783,16.529239766081872,0.7309941520467836,-0.9229758341242605
USDCHF,buy,30.0,200.0,A 2021-23,759,0.8661184210526316,17.320158102766797,0.7720685111989459,-0.3772631578947374
USDCHF,buy,30.0,200.0,B 2024-26,684,0.8604803971672629,17.20614035087719,0.7865497076023392,-0.9047674673286109
USDCHF,buy,30.0,300.0,A 2021-23,759,0.8889473684210526,17.776021080368906,0.8102766798418972,-2.046374999999996
USDCHF,buy,30.0,300.0,B 2024-26,684,0.8647879097612616,17.292397660818715,0.7894736842105263,-5.5416222530481045
USDCHF,buy,30.0,450.0,A 2021-23,759,0.8968421052631579,17.934123847167324,0.8221343873517787,-3.0940394736841985
USDCHF,buy,30.0,450.0,B 2024-26,684,0.8651529532014309,17.299707602339183,0.7894736842105263,-9.337599474337432
USDCHF,buy,30.0,600.0,A 2021-23,759,0.8972368421052631,17.942028985507246,0.8221343873517787,-1.9756644736841955
USDCHF,buy,30.0,600.0,B 2024-26,684,0.8651529532014309,17.299707602339183,0.7894736842105263,-11.677790757100075
USDCHF,buy,30.0,900.0,A 2021-23,759,0.8972368421052631,17.942028985507246,0.8221343873517787,-2.437059210526302
USDCHF,buy,30.0,900.0,B 2024-26,684,0.8651529532014309,17.299707602339183,0.7894736842105263,-11.231955902752407
USDCHF,buy,30.0,1200.0,A 2021-23,759,0.8972368421052631,17.942028985507246,0.8221343873517787,-2.3951184210526173
USDCHF,buy,30.0,1200.0,B 2024-26,684,0.8651529532014309,17.299707602339183,0.7894736842105263,-11.133437979119492
USDCHF,buy,50.0,50.0,A 2021-23,759,0.5140131578947369,10.293807641633729,0.2977602108036891,1.4013157894736843
USDCHF,buy,50.0,50.0,B 2024-26,684,0.47820690662188803,9.551169590643275,0.3216374269005848,-2.1793093378111994
USDCHF,buy,50.0,75.0,A 2021-23,759,0.6119736842105263,12.24901185770751,0.45322793148880103,1.4967105263157894
USDCHF,buy,50.0,75.0,B 2024-26,684,0.575381470394977,11.497076023391813,0.43859649122807015,-3.077316200627875
USDCHF,buy,50.0,100.0,A 2021-23,759,0.6672368421052631,13.354413702239789,0.5362318840579711,0.08552631578947369
USDCHF,buy,50.0,100.0,B 2024-26,684,0.6516025407023436,13.023391812865498,0.533625730994152,-2.259618894648463
USDCHF,buy,50.0,150.0,A 2021-23,759,0.7476973684210526,14.948616600790514,0.6482213438735178,-0.35727631578947405
USDCHF,buy,50.0,150.0,B 2024-26,684,0.7470979046506534,14.935672514619883,0.672514619883041,0.21344089946703765
USDCHF,buy,50.0,200.0,A 2021-23,759,0.7894078947368421,15.783926218708828,0.6996047430830039,-0.23860526315789396
USDCHF,buy,50.0,200.0,B 2024-26,684,0.7836022486675914,15.666666666666666,0.72953216374269,-0.8669416660582567
USDCHF,buy,50.0,300.0,A 2021-23,759,0.8135526315789474,16.266139657444004,0.7338603425559947,-3.45204605263157
USDCHF,buy,50.0,300.0,B 2024-26,684,0.7854274658684384,15.703216374269006,0.7309941520467836,-7.185996933635085
USDCHF,buy,50.0,450.0,A 2021-23,759,0.8242763157894737,16.480895915678524,0.7483530961791831,-4.1028289473684
USDCHF,buy,50.0,450.0,B 2024-26,684,0.7857195006205738,15.70906432748538,0.7309941520467836,-13.387150470906011
USDCHF,buy,50.0,600.0,A 2021-23,759,0.8243421052631579,16.48221343873518,0.7483530961791831,-2.8146907894736586
USDCHF,buy,50.0,600.0,B 2024-26,684,0.7857195006205738,15.70906432748538,0.7309941520467836,-16.483076586113718
USDCHF,buy,50.0,900.0,A 2021-23,759,0.8243421052631579,16.48221343873518,0.7483530961791831,-3.3373026315789223
USDCHF,buy,50.0,900.0,B 2024-26,684,0.7857195006205738,15.70906432748538,0.7309941520467836,-15.899080090530736
USDCHF,buy,50.0,1200.0,A 2021-23,759,0.8243421052631579,16.48221343873518,0.7483530961791831,-3.29536184210524
USDCHF,buy,50.0,1200.0,B 2024-26,684,0.7857195006205738,15.70906432748538,0.7309941520467836,-15.800562166897826
USDCHF,sell,10.0,10.0,A 2021-23,759,0.4390131578947368,8.769433465085639,0.006587615283267457,-1.2197368421052632
USDCHF,sell,10.0,10.0,B 2024-26,684,0.43469372855369787,8.687134502923977,0.017543859649122806,-1.3061254289260422
USDCHF,sell,10.0,20.0,A 2021-23,759,0.6254605263157895,12.499341238471674,0.12911725955204217,-1.2361842105263159
USDCHF,sell,10.0,20.0,B 2024-26,684,0.6304300211725196,12.60672514619883,0.1739766081871345,-1.087099364824414
USDCHF,sell,10.0,30.0,A 2021-23,759,0.7199342105263158,14.391304347826088,0.30039525691699603,-1.2026315789473685
USDCHF,sell,10.0,30.0,B 2024-26,684,0.7205227422063225,14.407894736842104,0.35233918128654973,-1.1790903117470979
USDCHF,sell,10.0,50.0,A 2021-23,759,0.8119736842105263,16.23451910408432,0.5230566534914362,-1.2815789473684212
USDCHF,sell,10.0,50.0,B 2024-26,684,0.8107614806161934,16.214912280701753,0.5614035087719298,-1.3543111630284004
USDCHF,sell,10.0,75.0,A 2021-23,759,0.8689473684210526,17.375494071146246,0.6679841897233202,-1.1394736842105264
USDCHF,sell,10.0,75.0,B 2024-26,684,0.8634737533766518,17.27046783625731,0.6900584795321637,-1.6047309629845952
USDCHF,sell,10.0,100.0,A 2021-23,759,0.8958552631578948,17.914361001317523,0.7364953886693018,-1.455921052631579
USDCHF,sell,10.0,100.0,B 2024-26,684,0.8982988975688107,17.96783625730994,0.7675438596491229,-1.1871212674308242
USDCHF,sell,10.0,150.0,A 2021-23,759,0.9284868421052631,18.567852437417656,0.8181818181818182,-1.4421052631578948
USDCHF,sell,10.0,150.0,B 2024-26,684,0.9377965977951376,18.75877192982456,0.8523391812865497,0.04745564722201942
USDCHF,sell,10.0,200.0,A 2021-23,759,0.9433552631578948,18.865612648221344,0.852437417654809,-1.8405592105263158
USDCHF,sell,10.0,200.0,B 2024-26,684,0.9522523180258451,19.045321637426902,0.8918128654970761,0.17642549463386142
USDCHF,sell,10.0,300.0,A 2021-23,759,0.9549342105263158,19.09749670619236,0.8866930171277997,-1.9388421052631577
USDCHF,sell,10.0,300.0,B 2024-26,684,0.9590421260129955,19.181286549707604,0.9093567251461988,0.05299700664379019
USDCHF,sell,10.0,450.0,A 2021-23,759,0.964078947368421,19.280632411067195,0.9090909090909091,-0.3348552631578935
USDCHF,sell,10.0,450.0,B 2024-26,684,0.9591151347010294,19.182748538011698,0.9093567251461988,0.2764985033218962
USDCHF,sell,10.0,600.0,A 2021-23,759,0.9651973684210526,19.303030303030305,0.9143610013175231,0.8640460526315799
USDCHF,sell,10.0,600.0,B 2024-26,684,0.9591151347010294,19.182748538011698,0.9093567251461988,0.2846535737752799
USDCHF,sell,10.0,900.0,A 2021-23,759,0.9651973684210526,19.303030303030305,0.9143610013175231,1.6923355263157909
USDCHF,sell,10.0,900.0,B 2024-26,684,0.9591151347010294,19.182748538011698,0.9093567251461988,0.2846535737752799
USDCHF,sell,10.0,1200.0,A 2021-23,759,0.9651973684210526,19.303030303030305,0.9143610013175231,1.6923355263157909
USDCHF,sell,10.0,1200.0,B 2024-26,684,0.9591151347010294,19.182748538011698,0.9093567251461988,0.2846535737752799
USDCHF,sell,20.0,20.0,A 2021-23,759,0.46092105263157895,9.205533596837945,0.06851119894598155,-1.563157894736842
USDCHF,sell,20.0,20.0,B 2024-26,684,0.46010075198948674,9.213450292397662,0.10526315789473684,-1.59596992042053
USDCHF,sell,20.0,30.0,A 2021-23,759,0.5669078947368421,11.326745718050066,0.20421607378129117,-1.6546052631578947
USDCHF,sell,20.0,30.0,B 2024-26,684,0.5601226545958969,11.216374269005849,0.25,-1.9938672702051543
USDCHF,sell,20.0,50.0,A 2021-23,759,0.6871052631578948,13.733860342555994,0.4018445322793149,-1.9026315789473685
USDCHF,sell,20.0,50.0,B 2024-26,684,0.6852595458859604,13.722222222222221,0.44883040935672514,-2.03183178798277
USDCHF,sell,20.0,75.0,A 2021-23,759,0.7711842105263158,15.417654808959156,0.5533596837944664,-1.7375
USDCHF,sell,20.0,75.0,B 2024-26,684,0.7629407899540045,15.277777777777779,0.5906432748538012,-2.52062495436957
USDCHF,sell,20.0,100.0,A 2021-23,759,0.8185526315789474,16.36627140974967,0.6521739130434783,-1.7736842105263158
USDCHF,sell,20.0,100.0,B 2024-26,684,0.8183543841717165,16.385964912280702,0.6710526315789473,-1.7974738993940278
USDCHF,sell,20.0,150.0,A 2021-23,759,0.8685526315789474,17.367588932806324,0.7457180500658761,-2.346052631578947
USDCHF,sell,20.0,150.0,B 2024-26,684,0.881652916697087,17.65204678362573,0.7733918128654971,-0.11900416149521793
USDCHF,sell,20.0,200.0,A 2021-23,759,0.8934210526315789,17.865612648221344,0.7905138339920948,-3.351394736842105
USDCHF,sell,20.0,200.0,B 2024-26,684,0.9073519748850113,18.153508771929825,0.8304093567251462,0.07325691757319132
USDCHF,sell,20.0,300.0,A 2021-23,759,0.9142763157894737,18.2832674571805,0.8326745718050066,-3.3224934210526302
USDCHF,sell,20.0,300.0,B 2024-26,684,0.9185953128422282,18.371345029239766,0.8508771929824561,-0.22695480762210746
USDCHF,sell,20.0,450.0,A 2021-23,759,0.9297368421052632,18.59288537549407,0.8603425559947299,-0.36717763157894584
USDCHF,sell,20.0,450.0,B 2024-26,684,0.9186683215302621,18.37280701754386,0.8508771929824561,0.2056508724538217
USDCHF,sell,20.0,600.0,A 2021-23,759,0.9324342105263158,18.646903820816863,0.8642951251646904,1.888388157894738
USDCHF,sell,20.0,600.0,B 2024-26,684,0.9186683215302621,18.37280701754386,0.8508771929824561,0.21380594290720648
USDCHF,sell,20.0,900.0,A 2021-23,759,0.9324342105263158,18.646903820816863,0.8642951251646904,3.6602697368421087
USDCHF,sell,20.0,900.0,B 2024-26,684,0.9186683215302621,18.37280701754386,0.8508771929824561,0.21380594290720648
USDCHF,sell,20.0,1200.0,A 2021-23,759,0.9324342105263158,18.646903820816863,0.8642951251646904,3.6602697368421087
USDCHF,sell,20.0,1200.0,B 2024-26,684,0.9186683215302621,18.37280701754386,0.8508771929824561,0.21380594290720648
USDCHF,sell,30.0,30.0,A 2021-23,759,0.46190789473684213,9.223978919631094,0.14756258234519104,-2.2855263157894736
USDCHF,sell,30.0,30.0,B 2024-26,684,0.4638972037672483,9.289473684210526,0.20614035087719298,-2.166167773965102
USDCHF,sell,30.0,50.0,A 2021-23,759,0.5923684210526315,11.836627140974967,0.32806324110671936,-2.610526315789474
USDCHF,sell,30.0,50.0,B 2024-26,684,0.5992553113820545,12.0,0.3961988304093567,-2.059575089435643
USDCHF,sell,30.0,75.0,A 2021-23,759,0.6851973684210526,13.695652173913043,0.4769433465085639,-3.054276315789474
USDCHF,sell,30.0,75.0,B 2024-26,684,0.6939475797619917,13.896198830409357,0.543859649122807,-2.1355041249908737
USDCHF,sell,30.0,100.0,A 2021-23,759,0.7444736842105263,14.88274044795784,0.5744400527009222,-3.218421052631579
USDCHF,sell,30.0,100.0,B 2024-26,684,0.7568810688471929,15.154970760233919,0.6301169590643275,-1.605461049864934
USDCHF,sell,30.0,150.0,A 2021-23,759,0.804078947368421,16.076416337285902,0.6719367588932806,-5.265789473684211
USDCHF,sell,30.0,150.0,B 2024-26,684,0.8347083302913046,16.711988304093566,0.7426900584795322,0.38453675987442504
USDCHF,sell,30.0,200.0,A 2021-23,759,0.8360526315789474,16.7167325428195,0.7206851119894598,-7.248677631578947
USDCHF,sell,30.0,200.0,B 2024-26,684,0.8688033876031248,17.38157894736842,0.804093567251462,0.7034679126816098
USDCHF,sell,30.0,300.0,A 2021-23,759,0.8636842105263158,17.270092226613965,0.766798418972332,-6.909855263157894
USDCHF,sell,30.0,300.0,B 2024-26,684,0.8789515952398336,17.583333333333332,0.8201754385964912,-0.23847557859385385
USDCHF,sell,30.0,450.0,A 2021-23,759,0.8801973684210527,17.600790513833992,0.7931488801054019,-4.405835526315786
USDCHF,sell,30.0,450.0,B 2024-26,684,0.8790246039278674,17.584795321637426,0.8201754385964912,0.49319559027524246
USDCHF,sell,30.0,600.0,A 2021-23,759,0.8843421052631579,17.68379446640316,0.8010540184453228,-1.1791644736842068
USDCHF,sell,30.0,600.0,B 2024-26,684,0.8790246039278674,17.584795321637426,0.8201754385964912,0.5013506607286262
USDCHF,sell,30.0,900.0,A 2021-23,759,0.8843421052631579,17.68379446640316,0.8010540184453228,0.9789342105263198
USDCHF,sell,30.0,900.0,B 2024-26,684,0.8790246039278674,17.584795321637426,0.8201754385964912,0.5013506607286262
USDCHF,sell,30.0,1200.0,A 2021-23,759,0.8843421052631579,17.68379446640316,0.8010540184453228,0.9789342105263198
USDCHF,sell,30.0,1200.0,B 2024-26,684,0.8790246039278674,17.584795321637426,0.8201754385964912,0.5013506607286262
USDCHF,sell,50.0,50.0,A 2021-23,759,0.4543421052631579,9.072463768115941,0.2503293807641634,-4.565789473684211
USDCHF,sell,50.0,50.0,B 2024-26,684,0.4934657224209681,9.881578947368421,0.32748538011695905,-0.6534277579031905
USDCHF,sell,50.0,75.0,A 2021-23,759,0.5552631578947368,11.093544137022398,0.3820816864295125,-5.592105263157895
USDCHF,sell,50.0,75.0,B 2024-26,684,0.5885230342410747,11.785087719298245,0.45614035087719296,-1.434620719865664
USDCHF,sell,50.0,100.0,A 2021-23,759,0.6283552631578947,12.557312252964428,0.48353096179183136,-5.746710526315789
USDCHF,sell,50.0,100.0,B 2024-26,684,0.6584653573775279,13.185672514619883,0.5380116959064327,-1.230196393370811
USDCHF,sell,50.0,150.0,A 2021-23,759,0.6930263157894737,13.852437417654809,0.5783926218708827,-11.374559210526314
USDCHF,sell,50.0,150.0,B 2024-26,684,0.7468788785865518,14.9546783625731,0.6418128654970761,0.015594655764035814
USDCHF,sell,50.0,200.0,A 2021-23,759,0.7364473684210526,14.722002635046113,0.6363636363636364,-13.680980263157895
USDCHF,sell,50.0,200.0,B 2024-26,684,0.7871066656932175,15.74561403508772,0.7017543859649122,-0.24967511133824627
USDCHF,sell,50.0,300.0,A 2021-23,759,0.7729605263157895,15.4532279314888,0.689064558629776,-12.919407894736842
USDCHF,sell,50.0,300.0,B 2024-26,684,0.7982039862743666,15.967836257309942,0.7236842105263158,-1.5536759874425055
USDCHF,sell,50.0,450.0,A 2021-23,759,0.7911184210526315,15.816864295125164,0.7154150197628458,-11.417881578947366
USDCHF,sell,50.0,450.0,B 2024-26,684,0.7982769949624006,15.969298245614034,0.7236842105263158,0.4292472804263714
USDCHF,sell,50.0,600.0,A 2021-23,759,0.7967763157894737,15.930171277997365,0.7246376811594203,-6.217013157894737
USDCHF,sell,50.0,600.0,B 2024-26,684,0.7982769949624006,15.969298245614034,0.7236842105263158,0.43740235087975404
USDCHF,sell,50.0,900.0,A 2021-23,759,0.7967763157894737,15.930171277997365,0.7246376811594203,-3.7103157894736833
USDCHF,sell,50.0,900.0,B 2024-26,684,0.7982769949624006,15.969298245614034,0.7236842105263158,0.43740235087975404
USDCHF,sell,50.0,1200.0,A 2021-23,759,0.7967763157894737,15.930171277997365,0.7246376811594203,-3.7103157894736833
USDCHF,sell,50.0,1200.0,B 2024-26,684,0.7982769949624006,15.969298245614034,0.7236842105263158,0.43740235087975404
USDCHF,trend_sma50d,10.0,10.0,A 2021-23,759,0.4284210526315789,8.578392621870883,0.006587615283267457,-1.431578947368421
USDCHF,trend_sma50d,10.0,10.0,B 2024-26,684,0.4182667737460758,8.364035087719298,0.008771929824561403,-1.6346645250784844
USDCHF,trend_sma50d,10.0,20.0,A 2021-23,759,0.6273684210526316,12.562582345191041,0.14888010540184454,-1.1789473684210525
USDCHF,trend_sma50d,10.0,20.0,B 2024-26,684,0.6204278309118785,12.404970760233919,0.1783625730994152,-1.3871650726436446
USDCHF,trend_sma50d,10.0,30.0,A 2021-23,759,0.7226973684210526,14.47167325428195,0.2977602108036891,-1.0921052631578947
USDCHF,trend_sma50d,10.0,30.0,B 2024-26,684,0.7178214207490692,14.353801169590643,0.358187134502924,-1.2871431700372344
USDCHF,trend_sma50d,10.0,50.0,A 2021-23,759,0.8178947368421052,16.37812911725955,0.5296442687747036,-0.9263157894736842
USDCHF,trend_sma50d,10.0,50.0,B 2024-26,684,0.8076221070307367,16.15204678362573,0.5687134502923976,-1.5426735781558005
USDCHF,trend_sma50d,10.0,75.0,A 2021-23,759,0.8744736842105263,17.50461133069829,0.6706192358366272,-0.6697368421052632
USDCHF,trend_sma50d,10.0,75.0,B 2024-26,684,0.859823318974958,17.19736842105263,0.6842105263157895,-1.9150178871285684
USDCHF,trend_sma50d,10.0,100.0,A 2021-23,759,0.9011842105263158,18.038208168642953,0.7391304347826086,-0.8697368421052631
USDCHF,trend_sma50d,10.0,100.0,B 2024-26,684,0.8946484631671169,17.894736842105264,0.7587719298245614,-1.5886690516171424
USDCHF,trend_sma50d,10.0,150.0,A 2021-23,759,0.9317105263157894,18.632411067193676,0.8208168642951251,-0.9263157894736842
USDCHF,trend_sma50d,10.0,150.0,B 2024-26,684,0.9352412937139519,18.707602339181285,0.8450292397660819,-0.36139300576768635
USDCHF,trend_sma50d,10.0,200.0,A 2021-23,759,0.9475657894736842,18.949934123847168,0.857707509881423,-0.9398355263157895
USDCHF,trend_sma50d,10.0,200.0,B 2024-26,684,0.9547346134189969,19.09502923976608,0.8932748538011696,0.5956778856683946
USDCHF,trend_sma50d,10.0,300.0,A 2021-23,759,0.9565131578947368,19.129117259552043,0.8787878787878788,-1.1474342105263147
USDCHF,trend_sma50d,10.0,300.0,B 2024-26,684,0.9610133605899102,19.220760233918128,0.9108187134502924,0.5031466744542616
USDCHF,trend_sma50d,10.0,450.0,A 2021-23,759,0.9627631578947369,19.254281949934125,0.8945981554677207,-0.7909276315789454
USDCHF,trend_sma50d,10.0,450.0,B 2024-26,684,0.9610863692779441,19.22222222222222,0.9108187134502924,1.0726363437249062
USDCHF,trend_sma50d,10.0,600.0,A 2021-23,759,0.964078947368421,19.280632411067195,0.8985507246376812,-0.4287763157894713
USDCHF,trend_sma50d,10.0,600.0,B 2024-26,684,0.9610863692779441,19.22222222222222,0.9108187134502924,0.8680440972475756
USDCHF,trend_sma50d,10.0,900.0,A 2021-23,759,0.964078947368421,19.280632411067195,0.8985507246376812,-0.8231907894736818
USDCHF,trend_sma50d,10.0,900.0,B 2024-26,684,0.9610863692779441,19.22222222222222,0.9108187134502924,1.1727677593633672
USDCHF,trend_sma50d,10.0,1200.0,A 2021-23,759,0.964078947368421,19.280632411067195,0.8985507246376812,-0.8089407894736819
USDCHF,trend_sma50d,10.0,1200.0,B 2024-26,684,0.9610863692779441,19.22222222222222,0.9108187134502924,1.1727677593633672
USDCHF,trend_sma50d,20.0,20.0,A 2021-23,759,0.4675,9.36231884057971,0.08432147562582346,-1.3
USDCHF,trend_sma50d,20.0,20.0,B 2024-26,684,0.46258304738263856,9.25438596491228,0.10964912280701754,-1.4966781046944586
USDCHF,trend_sma50d,20.0,30.0,A 2021-23,759,0.5768421052631579,11.55072463768116,0.20685111989459815,-1.1578947368421053
USDCHF,trend_sma50d,20.0,30.0,B 2024-26,684,0.5761845659633497,11.529239766081872,0.2631578947368421,-1.1907717018325181
USDCHF,trend_sma50d,20.0,50.0,A 2021-23,759,0.6965789473684211,13.948616600790514,0.42028985507246375,-1.2394736842105263
USDCHF,trend_sma50d,20.0,50.0,B 2024-26,684,0.6917573191209754,13.84356725146199,0.4517543859649123,-1.5769876615317222
USDCHF,trend_sma50d,20.0,75.0,A 2021-23,759,0.7792763157894737,15.598155467720686,0.5665349143610013,-0.96875
USDCHF,trend_sma50d,20.0,75.0,B 2024-26,684,0.7621376943856318,15.252923976608187,0.5657894736842105,-2.5969190333649705
USDCHF,trend_sma50d,20.0,100.0,A 2021-23,759,0.824078947368421,16.49407114624506,0.6600790513833992,-1.1105263157894736
USDCHF,trend_sma50d,20.0,100.0,B 2024-26,684,0.8190844710520552,16.39327485380117,0.6608187134502924,-1.7098634737533767
USDCHF,trend_sma50d,20.0,150.0,A 2021-23,759,0.8742763157894737,17.48221343873518,0.7496706192358367,-1.3730263157894738
USDCHF,trend_sma50d,20.0,150.0,B 2024-26,684,0.885741403226984,17.726608187134502,0.783625730994152,0.5846754763816896
USDCHF,trend_sma50d,20.0,200.0,A 2021-23,759,0.9019078947368421,18.035573122529645,0.8010540184453228,-1.4576578947368422
USDCHF,trend_sma50d,20.0,200.0,B 2024-26,684,0.9184492954661605,18.36842105263158,0.8421052631578947,2.3451339709425425
USDCHF,trend_sma50d,20.0,300.0,A 2021-23,759,0.9180921052631579,18.359683794466402,0.836627140974967,-1.4528355263157873
USDCHF,trend_sma50d,20.0,300.0,B 2024-26,684,0.9264802511498869,18.529239766081872,0.8596491228070176,2.2958604073884827
USDCHF,trend_sma50d,20.0,450.0,A 2021-23,759,0.9282894736842106,18.563899868247695,0.852437417654809,-1.4204539473684163
USDCHF,trend_sma50d,20.0,450.0,B 2024-26,684,0.9265532598379207,18.530701754385966,0.8596491228070176,3.108009053077322
USDCHF,trend_sma50d,20.0,600.0,A 2021-23,759,0.9306578947368421,18.61133069828722,0.8563899868247694,-0.8150197368420989
USDCHF,trend_sma50d,20.0,600.0,B 2024-26,684,0.9265532598379207,18.530701754385966,0.8596491228070176,2.816558370446089
USDCHF,trend_sma50d,20.0,900.0,A 2021-23,759,0.9306578947368421,18.61133069828722,0.8563899868247694,-1.5617631578947304
USDCHF,trend_sma50d,20.0,900.0,B 2024-26,684,0.9265532598379207,18.530701754385966,0.8596491228070176,3.285142731985112
USDCHF,trend_sma50d,20.0,1200.0,A 2021-23,759,0.9306578947368421,18.61133069828722,0.8563899868247694,-1.5235131578947307
USDCHF,trend_sma50d,20.0,1200.0,B 2024-26,684,0.9265532598379207,18.530701754385966,0.8596491228070176,3.285142731985112
USDCHF,trend_sma50d,30.0,30.0,A 2021-23,759,0.47309210526315787,9.472990777338604,0.15151515151515152,-1.6144736842105263
USDCHF,trend_sma50d,30.0,30.0,B 2024-26,684,0.485872818865445,9.720760233918128,0.22514619883040934,-0.8476308680733007
USDCHF,trend_sma50d,30.0,50.0,A 2021-23,759,0.6002631578947368,12.019762845849803,0.3386034255599473,-1.9789473684210526
USDCHF,trend_sma50d,30.0,50.0,B 2024-26,684,0.6053150324888662,12.112573099415204,0.3961988304093567,-1.574797400890706
USDCHF,trend_sma50d,30.0,75.0,A 2021-23,759,0.6963157894736842,13.936758893280633,0.49407114624505927,-1.8868421052631579
USDCHF,trend_sma50d,30.0,75.0,B 2024-26,684,0.6858436153902314,13.725146198830409,0.5029239766081871,-2.986420384025699
USDCHF,trend_sma50d,30.0,100.0,A 2021-23,759,0.7508552631578947,15.027667984189723,0.5876152832674572,-2.3888157894736843
USDCHF,trend_sma50d,30.0,100.0,B 2024-26,684,0.7560049645907863,15.130116959064328,0.6096491228070176,-1.7193546031977804
USDCHF,trend_sma50d,30.0,150.0,A 2021-23,759,0.8142763157894737,16.280632411067195,0.6824769433465085,-3.430263157894737
USDCHF,trend_sma50d,30.0,150.0,B 2024-26,684,0.8396729210776083,16.804093567251464,0.7456140350877193,1.3779221727385564
USDCHF,trend_sma50d,30.0,200.0,A 2021-23,759,0.8505263157894737,17.006587615283266,0.7417654808959157,-3.672651315789474
USDCHF,trend_sma50d,30.0,200.0,B 2024-26,684,0.8793166386800029,17.584795321637426,0.8084795321637427,3.2345915163904513
USDCHF,trend_sma50d,30.0,300.0,A 2021-23,759,0.8691447368421052,17.379446640316207,0.7681159420289855,-3.5317236842105233
USDCHF,trend_sma50d,30.0,300.0,B 2024-26,684,0.8877856464919326,17.75438596491228,0.8230994152046783,3.519507921442659
USDCHF,trend_sma50d,30.0,450.0,A 2021-23,759,0.8805921052631579,17.608695652173914,0.7839262187088274,-4.184559210526309
USDCHF,trend_sma50d,30.0,450.0,B 2024-26,684,0.8878586551799664,17.755847953216374,0.8230994152046783,4.554530189092511
USDCHF,trend_sma50d,30.0,600.0,A 2021-23,759,0.8838157894736842,17.673254281949934,0.7905138339920948,-3.4187631578947277
USDCHF,trend_sma50d,30.0,600.0,B 2024-26,684,0.8878586551799664,17.755847953216374,0.8230994152046783,4.292553113820554
USDCHF,trend_sma50d,30.0,900.0,A 2021-23,759,0.8838157894736842,17.673254281949934,0.7905138339920948,-4.474026315789463
USDCHF,trend_sma50d,30.0,900.0,B 2024-26,684,0.8878586551799664,17.755847953216374,0.8230994152046783,4.761137475359576
USDCHF,trend_sma50d,30.0,1200.0,A 2021-23,759,0.8838157894736842,17.673254281949934,0.7905138339920948,-4.43208552631578
USDCHF,trend_sma50d,30.0,1200.0,B 2024-26,684,0.8878586551799664,17.755847953216374,0.8230994152046783,4.761137475359576
USDCHF,trend_sma50d,50.0,50.0,A 2021-23,759,0.4719736842105263,9.450592885375494,0.26745718050065875,-2.8026315789473686
USDCHF,trend_sma50d,50.0,50.0,B 2024-26,684,0.4662334817843323,9.32748538011696,0.31871345029239767,-3.3766518215667665
USDCHF,trend_sma50d,50.0,75.0,A 2021-23,759,0.5741447368421052,11.4901185770751,0.39920948616600793,-3.231907894736842
USDCHF,trend_sma50d,50.0,75.0,B 2024-26,684,0.560633715412134,11.217836257309942,0.42105263157894735,-4.920785573483244
USDCHF,trend_sma50d,50.0,100.0,A 2021-23,759,0.6323026315789474,12.653491436100131,0.4888010540184453,-5.154605263157895
USDCHF,trend_sma50d,50.0,100.0,B 2024-26,684,0.6485361758049207,12.978070175438596,0.5307017543859649,-2.719573629261882
USDCHF,trend_sma50d,50.0,150.0,A 2021-23,759,0.7052631578947368,14.097496706192358,0.5876152832674572,-8.830401315789475
USDCHF,trend_sma50d,50.0,150.0,B 2024-26,684,0.7480470175950938,14.969298245614034,0.6564327485380117,0.45522377162882466
USDCHF,trend_sma50d,50.0,200.0,A 2021-23,759,0.7541447368421053,15.076416337285902,0.6482213438735178,-7.719249999999998
USDCHF,trend_sma50d,50.0,200.0,B 2024-26,684,0.7943345258085712,15.883040935672515,0.7192982456140351,1.8446448127327177
USDCHF,trend_sma50d,50.0,300.0,A 2021-23,759,0.772828947368421,15.450592885375494,0.6758893280632411,-8.570960526315782
USDCHF,trend_sma50d,50.0,300.0,B 2024-26,684,0.8053588377016865,16.103801169590643,0.7412280701754386,3.7650872453822135
USDCHF,trend_sma50d,50.0,450.0,A 2021-23,759,0.7874342105263158,15.743083003952568,0.6956521739130435,-9.567684210526304
USDCHF,trend_sma50d,50.0,450.0,B 2024-26,684,0.8054318463897204,16.105263157894736,0.7412280701754386,5.174892312185165
USDCHF,trend_sma50d,50.0,600.0,A 2021-23,759,0.7923026315789473,15.840579710144928,0.7035573122529645,-7.8409407894736685
USDCHF,trend_sma50d,50.0,600.0,B 2024-26,684,0.8054318463897204,16.105263157894736,0.7412280701754386,4.925509235599052
USDCHF,trend_sma50d,50.0,900.0,A 2021-23,759,0.7923026315789473,15.840579710144928,0.7035573122529645,-8.970223684210511
USDCHF,trend_sma50d,50.0,900.0,B 2024-26,684,0.8054318463897204,16.105263157894736,0.7412280701754386,5.394093597138075
